TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: 304726fc4aebfe6c9fe9fbeb5759a89
ERRORS:
**** Item %BARRAGE_DUEL for user (LOMAX1983) is repeated in want list for 96.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1054.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1055.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1057.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1058.
**** Item %DEAD_RECKONING for user (KMET) is repeated in want list for 965.
**** Item %EVENFALL for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %EVENFALL for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %FALL_OF_ROME for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %FALL_OF_ROME for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %GUTENBERG for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %GUTENBERG for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %HARD_CITY for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %HARD_CITY for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %LEGENDARY_ENCOUNTERS_AN_ALIEN_DECK_BUILDING_GAME for user (JAJKOS) contains item 202 sender from the same user ((JAJKOS))
**** Item %OVERBOSS for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %OVERBOSS for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %REVIVE for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %REVIVE for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %SETI for user (ISKRANAPROCHY) is repeated in want list for 379.
**** Item %WHITE for user (GRIMCLASH) is repeated in want list for 428.
**** Item %WHITE for user (GRIMCLASH) is repeated in want list for 430.
**** Item %WHITE for user (GRIMCLASH) is repeated in want list for 431.
**** Item 11 is repeated in want list for %KUTN_HORA for user (KDSZ).
**** Item 1267 is repeated in want list for 850.
**** Item 1335 is repeated in want list for 1670.
**** Item 1642 is repeated in want list for 850.
**** Item 1933 is repeated in want list for 1819.
**** Item 1989 is repeated in want list for 1293.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 517 is repeated in want list for 1295.
**** Item 631 is repeated in want list for 1293.
**** Item 677 is repeated in want list for 850.
**** Item 776 is repeated in want list for 1907.
**** Item 776 is repeated in want list for 1912.
**** Item 823 is repeated in want list for 1819.
**** Item 867 is repeated in want list for 850.
**** Item 913 is repeated in want list for 1293.
**** Unknown item %TICKET_TO_RIDE_PLAY_PINK for user (TOPBGG) (1 occurrence)
**** Unknown item 1106 (18 occurrences)
**** Unknown item 1110 (2 occurrences)
**** Unknown item 1112 (2 occurrences)
**** Unknown item 1113 (13 occurrences)
**** Unknown item 1114 (4 occurrences)
**** Unknown item 1407 (8 occurrences)
**** Unknown item 1454 (18 occurrences)
**** Unknown item 1466 (16 occurrences)
**** Unknown item 1467 (2 occurrences)
**** Unknown item 1468 (7 occurrences)
**** Unknown item 1469 (13 occurrences)
**** Unknown item 1470 (6 occurrences)
**** Unknown item 1612 (7 occurrences)
**** Unknown item 1632 (80 occurrences)
**** Unknown item 1633 (17 occurrences)
**** Unknown item 1637 (118 occurrences)
**** Unknown item 1638 (10 occurrences)
**** Unknown item 1639 (8 occurrences)
**** Unknown item 1654 (2 occurrences)
**** Unknown item 1655 (13 occurrences)
**** Unknown item 1656 (4 occurrences)
**** Unknown item 1657 (9 occurrences)
**** Unknown item 1658 (8 occurrences)
**** Unknown item 1735 (17 occurrences)
**** Unknown item 1840 (17 occurrences)
**** Unknown item 1841 (36 occurrences)
**** Unknown item 1851 (12 occurrences)
**** Unknown item 1946 (8 occurrences)
**** Unknown item 2051 (10 occurrences)
**** Unknown item 2052 (37 occurrences)
**** Unknown item 361 (3 occurrences)
**** Unknown item 363 (19 occurrences)
**** Unknown item 364 (8 occurrences)
**** Unknown item 365 (14 occurrences)
**** Unknown item 366 (3 occurrences)
**** Unknown item 367 (13 occurrences)
**** Unknown item 368 (3 occurrences)
**** Unknown item 369 (5 occurrences)
**** Unknown item 374 (17 occurrences)
**** Unknown item 533 (3 occurrences)
**** Unknown item 885 (2 occurrences)
**** Unknown item 918 (164 occurrences)
**** Unknown item 919 (17 occurrences)
**** Unknown item TILETUM (1 occurrence)
**** Unknown item  1408 (1 occurrence)

TRADE LOOPS (391 total trades):

(DORGA1) 229           receives (SATINO4) 502
(FRAMZ_PL) 870         receives (BAARTOSZZ) 238        and sends to (ROSETA) 1063
(FRAMZ_PL) 871         receives (LEINADUS) 1752        and sends to (KONTRABAS) 454
(FRAMZ_PL) 872         receives (NIDHOG) 1175          and sends to (GAMBIT_GGK) 1748
(FRAMZ_PL) 873         receives (TH13TEEN) 13          and sends to (MISIENCJUSZ) 93
(FRAMZ_PL) 874         receives (BARTXX86) 951         and sends to (DEEDO72) 1885
(FRAMZ_PL) 875                     does not trade
(FRAMZ_PL) 876                     does not trade
(FRAMZ_PL) 877                     does not trade
(FRAMZ_PL) 878         receives (ADALBERT) 1807        and sends to (GRUNWALD) 227
(FRAMZ_PL) 879                     does not trade
(FRAMZ_PL) 880                     does not trade
(FRAMZ_PL) 882                     does not trade
(FRAMZ_PL) 883                     does not trade
(FREYA2226) 1779                   does not trade
(FREYA2226) 1780                   does not trade
(FREYA2226) 1781                   does not trade
(FREYA2226) 1782       receives (KONRADSTPN) 187       and sends to (PANCOR) 336
(FREYA2226) 1783                   does not trade
(FREYA2226) 1785                   does not trade
(FREYA2226) 1786                   does not trade
(FREYA2226) 1787                   does not trade
(FREYA2226) 1788                   does not trade
(FREYA2226) 1789                   does not trade
(FREYA2226) 1802       receives (PANCOR) 321           and sends to (PANCOR) 2105
(FREYA2226) 1804       receives (SZAFARCZYK5) 7        and sends to (PATRYKGALKA) 840
(FREYA2226) 1822                   does not trade
(FREYA2226) 1843                   does not trade
(FREYA2226) 1857                   does not trade
(FREYA2226) 1859                   does not trade
(FREYA2226) 1862                   does not trade
(FREYA2226) 1869                   does not trade
(FREYA2226) 1873                   does not trade
(GAMBIT_GGK) 1745                  does not trade
(GAMBIT_GGK) 1746                  does not trade
(GAMBIT_GGK) 1747                  does not trade
(GAMBIT_GGK) 1748      receives (FRAMZ_PL) 872         and sends to (PATRYKGALKA) 55
(GAMBIT_GGK) 1749                  does not trade
(GAMBIT_GGK) 1750                  does not trade
(GAMBIT_GGK) 1751                  does not trade
(GARG) 1471                        does not trade
(GARG) 1472                        does not trade
(GARG) 1473                        does not trade
(GARG) 1474                        does not trade
(GARG) 1475                        does not trade
(GARG) 1476                        does not trade
(GARG) 1477                        does not trade
(GARG) 1478                        does not trade
(GARG) 1479                        does not trade
(GARG) 1480                        does not trade
(GARG) 1481                        does not trade
(GARG) 1482                        does not trade
(GARG) 1483                        does not trade
(GARG) 1484                        does not trade
(GARG) 1485                        does not trade
(GARG) 1486                        does not trade
(GARG) 1487                        does not trade
(GARG) 1488                        does not trade
(GARG) 1489                        does not trade
(GARG) 1490                        does not trade
(GARG) 1491                        does not trade
(GARG) 1492                        does not trade
(GARG) 1493                        does not trade
(GARG) 1494                        does not trade
(GARG) 1495            receives (PATRYKGALKA) 55       and sends to (PANCOR) 322
(GARG) 1497                        does not trade
(GARG) 1498                        does not trade
(GARG) 1499                        does not trade
(GARG) 1500                        does not trade
(GARG) 1501                        does not trade
(GARG) 1502                        does not trade
(GARG) 1503                        does not trade
(GARG) 1504                        does not trade
(GARG) 1505                        does not trade
(GARG) 1506                        does not trade
(GARG) 1507                        does not trade
(GARG) 1508                        does not trade
(GARG) 1509                        does not trade
(GARG) 1510                        does not trade
(GARG) 1511                        does not trade
(GARG) 1512                        does not trade
(GARG) 1513                        does not trade
(GARG) 1514                        does not trade
(GARG) 1515                        does not trade
(GARG) 1517            receives (FRAMZ_PL) 868         and sends to (PUSHEENEIRO) 2028
(GARG) 1519                        does not trade
(GARG) 1520                        does not trade
(GARG) 1521                        does not trade
(GARG) 1522                        does not trade
(GARG) 1523                        does not trade
(GARG) 1524                        does not trade
(GARG) 1525                        does not trade
(GARG) 1526                        does not trade
(GARG) 1527                        does not trade
(GARG) 1529                        does not trade
(GARG) 1531            receives (NIDHOG) 1163          and sends to (WINSTER) 342
(GARG) 1532                        does not trade
(GARG) 1534                        does not trade
(GARG) 1536                        does not trade
(GARG) 1538            receives (RALFMARK) 1189        and sends to (VORONWE) 1773
(GARG) 1539                        does not trade
(GARG) 1541                        does not trade
(GARG) 1542                        does not trade
(GARG) 1543                        does not trade
(GARG) 1544                        does not trade
(GARG) 1545                        does not trade
(GARG) 1548                        does not trade
(GARG) 1549                        does not trade
(GARG) 1550                        does not trade
(GARG) 1551                        does not trade
(GARG) 1552                        does not trade
(GARG) 1553                        does not trade
(GARG) 1554                        does not trade
(GARG) 1555                        does not trade
(GARG) 1556                        does not trade
(GARG) 1557                        does not trade
(GARG) 1558                        does not trade
(GARG) 1559                        does not trade
(GARG) 1560                        does not trade
(GARG) 1561                        does not trade
(GARG) 1562                        does not trade
(GARG) 1563                        does not trade
(GARG) 1564                        does not trade
(GARG) 1565                        does not trade
(GARG) 1566                        does not trade
(GARG) 1567                        does not trade
(GARG) 1568                        does not trade
(GARG) 1569                        does not trade
(GARG) 1570                        does not trade
(GARG) 1571                        does not trade
(GARG) 1572                        does not trade
(GARG) 1573                        does not trade
(GARG) 1574                        does not trade
(GARG) 1575                        does not trade
(GARG) 1576                        does not trade
(GARG) 1577                        does not trade
(GARG) 1578                        does not trade
(GARG) 1579                        does not trade
(GARG) 1580                        does not trade
(GARG) 1581                        does not trade
(GARG) 1582                        does not trade
(GARG) 1583                        does not trade
(GARG) 1584                        does not trade
(GARG) 1585                        does not trade
(GARG) 1586                        does not trade
(GARG) 1587                        does not trade
(GARG) 1588                        does not trade
(GARG) 1589                        does not trade
(GARG) 1590                        does not trade
(GARG) 1591            receives (KONTRABAS) 465        and sends to (TOPBGG) 525
(GARG) 1593                        does not trade
(GARG) 1594                        does not trade
(GARG) 1596                        does not trade
(GARG) 1597                        does not trade
(GARG) 1598                        does not trade
(GARG) 1599                        does not trade
(GARG) 1600                        does not trade
(GARG) 1601                        does not trade
(GARG) 1602                        does not trade
(GARG) 1603                        does not trade
(GILMORE8) 803                     does not trade
(GILMORE8) 807                     does not trade
(GILMORE8) 811                     does not trade
(GILMORE8) 815                     does not trade
(GODUNOW) 666          receives (GRAFI1984) 1911       and sends to (CAFFREYRLS) 1679
(GODUNOW) 667          receives (VORONWE) 1790         and sends to (KRYSTEK) 1400
(GODUNOW) 668          receives (POKET) 2037           and sends to (RYSKAL) 1027
(GODUNOW) 669                      does not trade
(GODUNOW) 670                      does not trade
(GODUNOW) 671          receives (STALKEROI) 1109       and sends to (OMAM1234) 929
(GODUNOW) 672                      does not trade
(GODUNOW) 673          receives (TOPBGG) 527           and sends to (PEPER777) 908
(GODUNOW) 674                      does not trade
(GODUNOW) 675                      does not trade
(GRAFI1984) 1902                   does not trade
(GRAFI1984) 1903                   does not trade
(GRAFI1984) 1905                   does not trade
(GRAFI1984) 1907       receives (JBLAZE) 1228          and sends to (ZIELONESZKIELKO) 1395
(GRAFI1984) 1909                   does not trade
(GRAFI1984) 1910       receives (SZCZEPAN89) 970       and sends to (KBIZON) 856
(GRAFI1984) 1911       receives (ZIELONESZKIELKO) 1397 and sends to (GODUNOW) 666
(GRAFI1984) 1912                   does not trade
(GREKOL) 1647                      does not trade
(GREKOL) 1648                      does not trade
(GREKOL) 356                       does not trade
(GREKOL) 357                       does not trade
(GRIMCLASH) 417                    does not trade
(GRIMCLASH) 418        receives (DLAAGNIECHY) 480      and sends to (ATRAPANTHERA) 85
(GRIMCLASH) 419                    does not trade
(GRIMCLASH) 420                    does not trade
(GRIMCLASH) 421                    does not trade
(GRIMCLASH) 422                    does not trade
(GRIMCLASH) 423                    does not trade
(GRIMCLASH) 424                    does not trade
(GRIMCLASH) 425                    does not trade
(GRIMCLASH) 426                    does not trade
(GRIMCLASH) 427                    does not trade
(GRIMCLASH) 428                    does not trade
(GRIMCLASH) 429        receives (DZIUM8) 396           and sends to (SPRYSIALDO) 631
(GRIMCLASH) 430                    does not trade
(GRIMCLASH) 431                    does not trade
(GRIMCLASH) 432        receives (DZIUM8) 373           and sends to (PAWEL_G) 2079
(GRIMCLASH) 433        receives (GROR) 1620            and sends to (IRONHAWK) 1595
(GRIMCLASH) 434        receives (VOYDEN) 1973          and sends to (PIOTRSZYJKA) 770
(GROR) 1068            receives (MOR7) 146             and sends to (TOPBGG) 523
(GROR) 1069                        does not trade
(GROR) 1070                        does not trade
(GROR) 1072                        does not trade
(GROR) 1073                        does not trade
(GROR) 1074                        does not trade
(GROR) 1075                        does not trade
(GROR) 1076            receives (DAVID_HS) 612         and sends to (BAARTOSZZ) 238
(GROR) 1078            receives (GRYZLI83) 1259        and sends to (TOPBGG) 518
(GROR) 1079            receives (CIUPAKABRA997) 687    and sends to (DLAAGNIECHY) 482
(GROR) 1080            receives (DLAAGNIECHY) 486      and sends to (TOPBGG) 524
(GROR) 1082                        does not trade
(GROR) 1083                        does not trade
(GROR) 1084                        does not trade
(GROR) 1085                        does not trade
(GROR) 1086                        does not trade
(GROR) 1087                        does not trade
(GROR) 1088                        does not trade
(GROR) 1089                        does not trade
(GROR) 1090                        does not trade
(GROR) 1091                        does not trade
(GROR) 1205                        does not trade
(GROR) 1206            receives (PATRYKGALKA) 70       and sends to (DAVID_HS) 612
(GROR) 1207            receives (PIOTRSZYJKA) 770      and sends to (LUKASZ90) 1896
(GROR) 1208                        does not trade
(GROR) 1209                        does not trade
(GROR) 1210                        does not trade
(GROR) 1211                        does not trade
(GROR) 1212                        does not trade
(GROR) 1213            receives (MOR7) 116             and sends to (CIUPAKABRA997) 685
(GROR) 1214            receives (MS103) 1005           and sends to (_SLY_) 385
(GROR) 1215                        does not trade
(GROR) 1216                        does not trade
(GROR) 1217                        does not trade
(GROR) 1218                        does not trade
(GROR) 1219                        does not trade
(GROR) 1220                        does not trade
(GROR) 1606                        does not trade
(GROR) 1608                        does not trade
(GROR) 1610                        does not trade
(GROR) 1613                        does not trade
(GROR) 1614            receives (RUSTY3000) 358        and sends to (MOR7) 116
(GROR) 1615                        does not trade
(GROR) 1616                        does not trade
(GROR) 1617            receives (KBIZON) 856           and sends to (DLAAGNIECHY) 480
(GROR) 1618                        does not trade
(GROR) 1619                        does not trade
(GROR) 1620            receives (RAFMIX) 901           and sends to (GRIMCLASH) 433
(GROR) 2033                        does not trade
(GRUNWALD) 224                     does not trade
(GRUNWALD) 225         receives (BAAKA) 550            and sends to (DLAAGNIECHY) 485
(GRUNWALD) 226                     does not trade
(GRUNWALD) 227         receives (FRAMZ_PL) 878         and sends to (LISEK2000) 1357
(GRUNWALD) 228                     does not trade
(GRUNWALD) 493                     does not trade
(GRUNWALD) 494         receives (ATRAPANTHERA) 753     and sends to (LISEK2000) 1354
(GRYZLI83) 1229                    does not trade
(GRYZLI83) 1230                    does not trade
(GRYZLI83) 1231                    does not trade
(GRYZLI83) 1232                    does not trade
(GRYZLI83) 1233                    does not trade
(GRYZLI83) 1234                    does not trade
(GRYZLI83) 1235                    does not trade
(GRYZLI83) 1236                    does not trade
(GRYZLI83) 1237                    does not trade
(GRYZLI83) 1238                    does not trade
(GRYZLI83) 1239        receives (JBLAZE) 1222          and sends to (KONTRABAS) 470
(GRYZLI83) 1240                    does not trade
(GRYZLI83) 1241                    does not trade
(GRYZLI83) 1242                    does not trade
(GRYZLI83) 1243                    does not trade
(GRYZLI83) 1244                    does not trade
(GRYZLI83) 1245                    does not trade
(GRYZLI83) 1246                    does not trade
(GRYZLI83) 1247                    does not trade
(GRYZLI83) 1248                    does not trade
(GRYZLI83) 1249                    does not trade
(GRYZLI83) 1250                    does not trade
(GRYZLI83) 1251                    does not trade
(GRYZLI83) 1252                    does not trade
(GRYZLI83) 1253                    does not trade
(GRYZLI83) 1254                    does not trade
(GRYZLI83) 1255                    does not trade
(GRYZLI83) 1256                    does not trade
(GRYZLI83) 1257                    does not trade
(GRYZLI83) 1258                    does not trade
(GRYZLI83) 1259        receives (ASTRIELL88) 1125      and sends to (GROR) 1078
(GRYZLI83) 1260                    does not trade
(GRYZLI83) 1261                    does not trade
(GRYZLI83) 1262                    does not trade
(GRYZLI83) 1821        receives (KRYSTEK) 1622         and sends to (CORRAN) 1288
(GRYZLI83) 2056                    does not trade
(GRZEG0RZ) 813                     does not trade
(GRZEG0RZ) 818                     does not trade
(GRZEG0RZ) 827                     does not trade
(GRZEG0RZ) 844                     does not trade
(GRZZZ) 1737                       does not trade
(GRZZZ) 1738                       does not trade
(HANEK) 771            receives (MAAATI) 754           and sends to (PRZMKP) 241
(HANEK) 772                        does not trade
(HANEK) 773                        does not trade
(HANEK) 775                        does not trade
(HAPPOSAI) 699                     does not trade
(HAPPOSAI) 700         receives (ROSETA) 1465          and sends to (PLANSZOWIEC) 1918
(HAPPOSAI) 701                     does not trade
(HAPPOSAI) 702                     does not trade
(HAPPOSAI) 703                     does not trade
(HAPPOSAI) 704         receives (ATRAPANTHERA) 101     and sends to (RODAN77) 355
(HAPPOSAI) 706                     does not trade
(HARDKOR) 1496                     does not trade
(HARDKOR) 1753         receives (DZIUM8) 392           and sends to (RUSTY3000) 851
(HARDKOR) 45                       does not trade
(HARDKOR) 46           receives (ORAISHA) 1758         and sends to (PANCOR) 2104
(HARDKOR) 47                       does not trade
(HARDKOR) 568                      does not trade
(HARDKOR) 569                      does not trade
(HARDKOR) 881                      does not trade
(HELLOWEEN85) 240      receives (CIUNIEK) 200          and sends to (ATRAPANTHERA) 86
(HELLOWEEN85) 242                  does not trade
(HELLOWEEN85) 243      receives (ZIEZIOR) 656          and sends to (MOR7) 138
(HELLOWEEN85) 244      receives (POKET) 2036           and sends to (MZEPTER) 940
(INZI21) 2047                      does not trade
(INZI21) 2048                      does not trade
(INZI21) 2049                      does not trade
(INZI21) 2050                      does not trade
(INZI21) 2053                      does not trade
(INZI21) 2054                      does not trade
(INZI21) 2058                      does not trade
(IRON84) 1819          receives (MRCICHY) 613          and sends to (MARBEL) 1653
(IRONHAWK) 1592                    does not trade
(IRONHAWK) 1595        receives (GRIMCLASH) 433        and sends to (CORRAN) 1300
(ISKRANAPROCHY) 379    receives (ADMI99) 36            and sends to (KRYSTEK) 1622
(ISKRANAPROCHY) 380                does not trade
(ISKRANAPROCHY) 381                does not trade
(ISKRANAPROCHY) 384                does not trade
(ISKRANAPROCHY) 388                does not trade
(ISKRANAPROCHY) 705                does not trade
(ITSTHISGUYAGAIN) 1623             does not trade
(ITSTHISGUYAGAIN) 1624             does not trade
(JAJKOS) 1455          receives (KONRADSTPN) 131       and sends to (KATSEK) 1641
(JAJKOS) 201                       does not trade
(JAJKOS) 202                       does not trade
(JAJKOS) 203                       does not trade
(JAJKOS) 204           receives (ROSETA) 1056          and sends to (VORONWE) 1790
(JAJKOS) 205                       does not trade
(JAJKOS) 206                       does not trade
(JAJKOS) 207                       does not trade
(JAJKOS) 208                       does not trade
(JAJKOS) 209                       does not trade
(JBLAZE) 1204          receives (PROPI) 497            and sends to (LEINADUS) 1752
(JBLAZE) 1221                      does not trade
(JBLAZE) 1222          receives (PIOTRSZYJKA) 767      and sends to (GRYZLI83) 1239
(JBLAZE) 1223                      does not trade
(JBLAZE) 1224                      does not trade
(JBLAZE) 1225                      does not trade
(JBLAZE) 1226          receives (KMET) 965             and sends to (DZIUM8) 395
(JBLAZE) 1227                      does not trade
(JBLAZE) 1228          receives (MOR7) 122             and sends to (GRAFI1984) 1907
(JENNY70) 1000                     does not trade
(JENNY70) 1026                     does not trade
(JENNY70) 974                      does not trade
(JENNY70) 975                      does not trade
(JENNY70) 976                      does not trade
(JENNY70) 977                      does not trade
(JENNY70) 978                      does not trade
(JENNY70) 979                      does not trade
(JENNY70) 980                      does not trade
(JENNY70) 981                      does not trade
(JENNY70) 982                      does not trade
(JENNY70) 983                      does not trade
(JENNY70) 984                      does not trade
(JENNY70) 985                      does not trade
(JENNY70) 986                      does not trade
(JENNY70) 987                      does not trade
(JENNY70) 988                      does not trade
(JENNY70) 989                      does not trade
(JENNY70) 990                      does not trade
(JENNY70) 991                      does not trade
(JENNY70) 992                      does not trade
(JENNY70) 993          receives (DLAAGNIECHY) 483      and sends to (PIOTRSZYJKA) 755
(JENNY70) 994                      does not trade
(JENNY70) 995                      does not trade
(JENNY70) 996                      does not trade
(JENNY70) 997                      does not trade
(JENNY70) 998                      does not trade
(JENNY70) 999                      does not trade
(JIMTERR) 477                      does not trade
(JINGOWAWA) 1101                   does not trade
(JINGOWAWA) 1102                   does not trade
(JINGOWAWA) 1103       receives (DORGA1) 229           and sends to (TRINGA) 806
(JINGOWAWA) 1104                   does not trade
(JINGOWAWA) 1105                   does not trade
(JINGOWAWA) 1913       receives (CORQAN) 1010          and sends to (SIPIO) 1713
(JINGOWAWA) 1914                   does not trade
(JOLLYROGER90) 1900                does not trade
(JOLLYROGER90) 1901                does not trade
(KACZIM) 107                       does not trade
(KACZIM) 108                       does not trade
(KACZIM) 109                       does not trade
(KACZIM) 110           receives (CIUNIEK) 190          and sends to (KONRADSTPN) 178
(KACZIM) 112                       does not trade
(KACZIM) 113           receives (MAFIN_) 220           and sends to (MAJKELERYK) 1406
(KACZIM) 115           receives (VORONWE) 1777         and sends to (MATTBAT11) 561
(KALWIN64) 1846                    does not trade
(KALWIN64) 1848                    does not trade
(KALWIN64) 1849                    does not trade
(KATSEK) 1048                      does not trade
(KATSEK) 1049                      does not trade
(KATSEK) 1050          receives (KMET) 964             and sends to (SATINO4) 724
(KATSEK) 1640                      does not trade
(KATSEK) 1641          receives (JAJKOS) 1455          and sends to (KRYSTEK) 1399
(KATSEK) 1642                      does not trade
(KATSEK) 1643                      does not trade
(KATSEK) 1644                      does not trade
(KATSEK) 1645                      does not trade
(KATSEK) 1646                      does not trade
(KATSEK) 1844                      does not trade
(KBIZON) 1371                      does not trade
(KBIZON) 854           receives (BAAKA) 580            and sends to (SZCZEPAN89) 970
(KBIZON) 855                       does not trade
(KBIZON) 856           receives (GRAFI1984) 1910       and sends to (GROR) 1617
(KBIZON) 884           receives (BARTP) 1706           and sends to (BAARTOSZZ) 237
(KDSZ) 634             receives (PATRYKGALKA) 841      and sends to (PLANSZOWIEC) 1917
(KDSZ) 635                         does not trade
(KLANCYG) 1661                     does not trade
(KLANCYG) 1662                     does not trade
(KLANCYG) 1663                     does not trade
(KLANCYG) 1664                     does not trade
(KLANCYG) 1665                     does not trade
(KLANCYG) 1666                     does not trade
(KLANCYG) 1667                     does not trade
(KLANCYG) 1668                     does not trade
(KLANCYG) 1669                     does not trade
(KMET) 953                         does not trade
(KMET) 958             receives (MATTBAT11) 560        and sends to (DZIUM8) 396
(KMET) 960                         does not trade
(KMET) 963                         does not trade
(KMET) 964             receives (CRAZZIE) 802          and sends to (KATSEK) 1050
(KMET) 965             receives (DLAAGNIECHY) 485      and sends to (JBLAZE) 1226
(KMET) 966                         does not trade
(KMET) 967             receives (ROSETA) 1063          and sends to (PUSHEENEIRO) 2024
(KMET) 968                         does not trade
(KMET) 969                         does not trade
(KONRADSTPN) 123                   does not trade
(KONRADSTPN) 125                   does not trade
(KONRADSTPN) 126                   does not trade
(KONRADSTPN) 127                   does not trade
(KONRADSTPN) 128                   does not trade
(KONRADSTPN) 129                   does not trade
(KONRADSTPN) 131       receives (VOUTECH83) 1450       and sends to (JAJKOS) 1455
(KONRADSTPN) 132                   does not trade
(KONRADSTPN) 134                   does not trade
(KONRADSTPN) 135                   does not trade
(KONRADSTPN) 137                   does not trade
(KONRADSTPN) 139                   does not trade
(KONRADSTPN) 141                   does not trade
(KONRADSTPN) 142                   does not trade
(KONRADSTPN) 147                   does not trade
(KONRADSTPN) 149                   does not trade
(KONRADSTPN) 150                   does not trade
(KONRADSTPN) 151                   does not trade
(KONRADSTPN) 153                   does not trade
(KONRADSTPN) 154                   does not trade
(KONRADSTPN) 155                   does not trade
(KONRADSTPN) 156                   does not trade
(KONRADSTPN) 157                   does not trade
(KONRADSTPN) 158                   does not trade
(KONRADSTPN) 159                   does not trade
(KONRADSTPN) 160                   does not trade
(KONRADSTPN) 161                   does not trade
(KONRADSTPN) 162                   does not trade
(KONRADSTPN) 163                   does not trade
(KONRADSTPN) 164                   does not trade
(KONRADSTPN) 165                   does not trade
(KONRADSTPN) 166                   does not trade
(KONRADSTPN) 167                   does not trade
(KONRADSTPN) 168       receives (TH13TEEN) 10          and sends to (STALKEROI) 1109
(KONRADSTPN) 169                   does not trade
(KONRADSTPN) 170                   does not trade
(KONRADSTPN) 171                   does not trade
(KONRADSTPN) 172                   does not trade
(KONRADSTPN) 173                   does not trade
(KONRADSTPN) 174                   does not trade
(KONRADSTPN) 175                   does not trade
(KONRADSTPN) 176                   does not trade
(KONRADSTPN) 177                   does not trade
(KONRADSTPN) 178       receives (KACZIM) 110           and sends to (YOSEK) 1463
(KONRADSTPN) 179                   does not trade
(KONRADSTPN) 180                   does not trade
(KONRADSTPN) 181                   does not trade
(KONRADSTPN) 182                   does not trade
(KONRADSTPN) 183                   does not trade
(KONRADSTPN) 184                   does not trade
(KONRADSTPN) 185                   does not trade
(KONRADSTPN) 186                   does not trade
(KONRADSTPN) 187       receives (YOSEK) 1463           and sends to (FREYA2226) 1782
(KONRADSTPN) 188                   does not trade
(KONRADSTPN) 189                   does not trade
(KONTRABAS) 435                    does not trade
(KONTRABAS) 436                    does not trade
(KONTRABAS) 439                    does not trade
(KONTRABAS) 440                    does not trade
(KONTRABAS) 441                    does not trade
(KONTRABAS) 445                    does not trade
(KONTRABAS) 447                    does not trade
(KONTRABAS) 448                    does not trade
(KONTRABAS) 449                    does not trade
(KONTRABAS) 450                    does not trade
(KONTRABAS) 451                    does not trade
(KONTRABAS) 453                    does not trade
