TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: d05d33f3f7daa07eae296520b6b21de
ERRORS:
**** Item %CAMEL_UP_OFF_SEASON for user (PATRYKGALKA) is repeated in want list for 23.
**** Item %CAMEL_UP_OFF_SEASON for user (PATRYKGALKA) is repeated in want list for 46.
**** Item %CAVERNA for user (PIECHU) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 1125.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 602.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 603.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 604.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 605.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 606.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 608.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 610.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 795.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 796.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 797.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 798.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 799.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 802.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 803.
**** Item %EL_GRANDE for user (PIVNITZ) is repeated in want list for 383.
**** Item %NIDAVELLIR for user (PIECHU) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 1125.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 602.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 603.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 604.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 605.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 606.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 608.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 610.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 795.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 796.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 797.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 798.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 799.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 802.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 803.
**** Item %PUERTO_RICO for user (SANDIK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 155.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 157.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 158.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 159.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 162.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 164.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 166.
**** Item %SEASONS for user (ROGATUSIEK) contains item 1597 sender from the same user ((ROGATUSIEK))
**** Item %SUBURBIA for user (TEDOKA) is repeated in want list for 251.
**** Item %WINGSPAN for user (PIECHU) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 1125.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 602.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 603.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 604.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 605.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 606.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 608.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 610.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 795.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 796.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 797.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 798.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 799.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 802.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 803.
**** Item 127 is repeated in want list for 1017.
**** Item 1367 is repeated in want list for 646.
**** Item 152 is repeated in want list for 285.
**** Item 1570 is repeated in want list for 1022.
**** Item 1570 is repeated in want list for 1373.
**** Item 428 is repeated in want list for 1029.
**** Item 428 is repeated in want list for 1030.
**** Item 515 is repeated in want list for 285.
**** Unknown item %51ST_STATE_MASTER_SET_51ST_STATE_MASTER_SET_MOLOCH for user (RUTRA1992) (1 occurrence)
**** Unknown item %BARRAGE_BARRAGE_THE_LEEGHWATER_PROJECT for user (PANCOR) (59 occurrences)
**** Unknown item 1268 (36 occurrences)
**** Unknown item 1269 (42 occurrences)
**** Unknown item 1270 (2 occurrences)
**** Unknown item 1271 (4 occurrences)
**** Unknown item 1272 (8 occurrences)
**** Unknown item 1273 (2 occurrences)
**** Unknown item 1275 (3 occurrences)
**** Unknown item 1276 (41 occurrences)
**** Unknown item 1277 (39 occurrences)
**** Unknown item 1280 (4 occurrences)
**** Unknown item 1281 (46 occurrences)
**** Unknown item 1282 (46 occurrences)
**** Unknown item 1540 (7 occurrences)
**** Unknown item 1599 (1 occurrence)
**** Unknown item 1800 (1 occurrence)
**** Unknown item 228 (1 occurrence)
**** Unknown item 234 (2 occurrences)
**** Unknown item 971 (1 occurrence)

TRADE LOOPS (466 total trades):

(_SLY_) 243            receives (ZERO_1627) 778
(COOL_MAX) 133         receives (TAJKOON) 552          and sends to (BRILLOWSKI) 1253
(COOL_MAX) 1379        receives (GRZECHOO104) 1459     and sends to (ZAKSON) 591
(COOL_MAX) 1382        receives (KRZYSIEKL) 1000       and sends to (SHIRAAN) 486
(COOL_MAX) 1390                    does not trade
(CORRAN) 192                       does not trade
(CORRAN) 193                       does not trade
(CORRAN) 194           receives (PATRYKGALKA) 55       and sends to (CIUNIEK) 183
(CORRAN) 195           receives (PEPER777) 1435        and sends to (KOPEC) 725
(CORRAN) 196                       does not trade
(CORRAN) 197                       does not trade
(CORRAN) 198                       does not trade
(CORRAN) 199           receives (CHAABER) 1517         and sends to (KHOMANIAC) 316
(CORRAN) 200                       does not trade
(CORRAN) 201                       does not trade
(CORRAN) 202           receives (MIKOLAJL) 1267        and sends to (PANDORZECZA) 510
(CORTUMPL) 1213        receives (CHAABER) 1510         and sends to (ANOPTICHTYS) 1111
(CORTUMPL) 1214                    does not trade
(CORTUMPL) 1215                    does not trade
(CORTUMPL) 1216                    does not trade
(CORTUMPL) 1217        receives (JAKUBWAKIEC) 1122     and sends to (GRZZZ) 1631
(CYMBRO) 1036                      does not trade
(CYMBRO) 1037          receives (PIVNITZ) 386          and sends to (UNKNOWN0) 1139
(CYMBRO) 1038          receives (BLEBOK) 1294          and sends to (ISKRANAPROCHY) 328
(CYMBRO) 1039          receives (PIOTRBORLIK) 178      and sends to (UNKNOWN0) 236
(CZARNOPYS) 477                    does not trade
(CZIKENPREDATOR) 104               does not trade
(CZIKENPREDATOR) 548               does not trade
(CZIKENPREDATOR) 93                does not trade
(DAWTA) 220            receives (MAJZOWNIK) 309        and sends to (WOOL_F) 1040
(DAWTA) 223                        does not trade
(DAWTA) 224                        does not trade
(DAWTA) 226                        does not trade
(DAWTA) 229                        does not trade
(DAWTA) 232                        does not trade
(DAWTA) 235                        does not trade
(DEEDO72) 545                      does not trade
(DEEDO72) 546                      does not trade
(DEEDO72) 547                      does not trade
(DETRYTUS) 1178                    does not trade
(DIN_KARMA) 250                    does not trade
(DOMBAS) 1140                      does not trade
(DOMBAS) 1141                      does not trade
(DOMBAS) 1142                      does not trade
(DOMBAS) 1143          receives (ZAKSON) 591           and sends to (PIVNITZ) 382
(DOMBAS) 1144                      does not trade
(DOMBAS) 1145                      does not trade
(DOMBAS) 1146                      does not trade
(DONATELLO23) 1011                 does not trade
(DONATELLO23) 1012                 does not trade
(DONATELLO23) 1013                 does not trade
(DONATELLO23) 1630     receives (SIMON_99) 1330        and sends to (SZUKASZ) 107
(DONATELLO23) 1633                 does not trade
(DONATELLO23) 1636                 does not trade
(EFF4) 741                         does not trade
(EFF4) 742                         does not trade
(EFF4) 743                         does not trade
(EFF4) 744                         does not trade
(EFF4) 745                         does not trade
(EFF4) 746                         does not trade
(EFF4) 747                         does not trade
(EFF4) 748             receives (ANIAW89) 594          and sends to (NUMERNABIS) 1446
(ELBRUUS) 883          receives (RAFMIX) 933           and sends to (GABI17) 1190
(ELBRUUS) 884          receives (JACEKBARBER) 1513     and sends to (MANKOSLAW) 812
(ELPRZYBYLLO) 205                  does not trade
(ELPRZYBYLLO) 206                  does not trade
(ELPRZYBYLLO) 207                  does not trade
(ELPRZYBYLLO) 208                  does not trade
(ELPRZYBYLLO) 209                  does not trade
(ELPRZYBYLLO) 210                  does not trade
(EMGIEER) 568                      does not trade
(EMGIEER) 569                      does not trade
(EMGIEER) 570                      does not trade
(EMGIEER) 571          receives (ANIASIEK) 1557        and sends to (GRZECHOO104) 1460
(EMGIEER) 572          receives (MAKKO94) 998          and sends to (MORMAKILL) 411
(EMGIEER) 573          receives (ZGREDZIO13) 945       and sends to (MORMAKILL) 418
(ENSUISAN) 1251                    does not trade
(ENSUISAN) 1252                    does not trade
(ENSUISAN) 1254                    does not trade
(ENSUISAN) 1258                    does not trade
(ENSUISAN) 1259                    does not trade
(ERNIPOL) 1394         receives (WAMPIK) 182           and sends to (MANKOSLAW) 815
(FANTAZYN) 281                     does not trade
(FANTAZYN) 283                     does not trade
(FANTAZYN) 285                     does not trade
(FENIX10) 105                      does not trade
(FENIX10) 106                      does not trade
(FENIX10) 122                      does not trade
(FENIX10) 135                      does not trade
(FENIX10) 204                      does not trade
(FIZOLOF) 932                      does not trade
(FIZOLOF) 934                      does not trade
(FLIEGEN) 1238                     does not trade
(FLIEGEN) 1239         receives (ZBAJSZEK) 1163        and sends to (CIUPAKABRA997) 1133
(FLIEGEN) 1240         receives (JAQJACEK) 944         and sends to (MZEPTER) 1137
(FLIEGEN) 1241         receives (CHAABER) 1507         and sends to (RALFMARK) 492
(FRAMZ_PL) 670         receives (PROPI) 1488           and sends to (AKKAC) 752
(FRAMZ_PL) 671                     does not trade
(FRAMZ_PL) 672                     does not trade
(FRAMZ_PL) 673                     does not trade
(FRAMZ_PL) 674         receives (MIKOLAJL) 1226        and sends to (PIOTR1) 380
(FRAMZ_PL) 675         receives (KARTMAN7) 811         and sends to (KIVU) 439
(FRAMZ_PL) 676         receives (SIMON_99) 1332        and sends to (MIZIO) 163
(FRAMZ_PL) 804                     does not trade
(FRAMZ_PL) 805         receives (BARTP) 736            and sends to (MIZIO) 168
(FREYA2226) 1573                   does not trade
(FREYA2226) 1574       receives (UKI24) 621            and sends to (KIDI) 656
(FREYA2226) 1575                   does not trade
(FREYA2226) 1576       receives (KIDI) 652             and sends to (PEPER777) 1210
(FREYA2226) 1577                   does not trade
(FREYA2226) 1578                   does not trade
(FREYA2226) 1582       receives (WOOL_F) 1566          and sends to (PANCOR) 825
(FREYA2226) 1593       receives (MZEPTER) 476          and sends to (ULUSIEK) 1343
(FURAN) 1261                       does not trade
(FURAN) 447                        does not trade
(FURAN) 449                        does not trade
(FURAN) 450                        does not trade
(GABI17) 1186                      does not trade
(GABI17) 1190          receives (ELBRUUS) 883          and sends to (ARCRAYD) 534
(GAMLEER) 521                      does not trade
(GAMLEER) 522                      does not trade
(GAMLEER) 523                      does not trade
(GAMLEER) 524          receives (ANOPTICHTYS) 1109     and sends to (PIVNITZ) 385
(GAMLEER) 525                      does not trade
(GAMLEER) 526                      does not trade
(GAMLEER) 527                      does not trade
(GAMLEER) 528                      does not trade
(GAMLEER) 940                      does not trade
(GINET1) 21            receives (PATT23R) 469          and sends to (ROGATUSIEK) 1606
(GINET1) 25            receives (WOOL_F) 1040          and sends to (STASZEK) 1301
(GINET1) 27                        does not trade
(GINET1) 30            receives (STASZEK) 1318         and sends to (PEPER777) 1440
(GOLEBIOWSKI) 248                  does not trade
(GOLEBIOWSKI) 249      receives (WOOL_F) 50            and sends to (JAQJACEK) 914
(GRYZLI83) 361                     does not trade
(GRYZLI83) 362         receives (TOPBGG) 1403          and sends to (CHAABER) 1517
(GRYZLI83) 363                     does not trade
(GRYZLI83) 365                     does not trade
(GRYZLI83) 368         receives (HRACHUBI) 1067        and sends to (PIECHU) 606
(GRYZLI83) 370                     does not trade
(GRYZLI83) 371                     does not trade
(GRYZLI83) 372                     does not trade
(GRYZLI83) 374                     does not trade
(GRYZLI83) 377                     does not trade
(GRYZLI83) 378                     does not trade
(GRZECHOO104) 1455                 does not trade
(GRZECHOO104) 1456                 does not trade
(GRZECHOO104) 1457                 does not trade
(GRZECHOO104) 1458     receives (KOMIX) 810            and sends to (CHAABER) 1507
(GRZECHOO104) 1459     receives (KONTRABAS) 1506       and sends to (COOL_MAX) 1379
(GRZECHOO104) 1460     receives (EMGIEER) 571          and sends to (BARTJ) 302
(GRZECHOO104) 1461                 does not trade
(GRZECHOO104) 1462                 does not trade
(GRZECHOO104) 1463                 does not trade
(GRZECHOO104) 1465                 does not trade
(GRZECHOO104) 1466     receives (ATOJEST) 465          and sends to (KONTRABAS) 1500
(GRZECHOO104) 1467                 does not trade
(GRZECHOO104) 1468     receives (PANCOR) 867           and sends to (KRZYSZTOF007) 1352
(GRZECHOO104) 1469                 does not trade
(GRZECHOO104) 1470                 does not trade
(GRZECHOO104) 1471                 does not trade
(GRZECHOO104) 1474                 does not trade
(GRZECHOO104) 1476                 does not trade
(GRZEG0RZ) 539                     does not trade
(GRZEG0RZ) 540                     does not trade
(GRZEG0RZ) 541                     does not trade
(GRZZZ) 1631           receives (CORTUMPL) 1217        and sends to (SANDIK) 159
(GRZZZ) 1632                       does not trade
(HANEK) 1613                       does not trade
(HANEK) 1618                       does not trade
(HARDKOR) 15           receives (SOPART PL) 138        and sends to (ANOPTICHTYS) 1110
(HARDKOR) 180                      does not trade
(HARDKOR) 33                       does not trade
(HARDKOR) 34                       does not trade
(HAWKU93) 304                      does not trade
(HAWKU93) 335                      does not trade
(HAWKU93) 402                      does not trade
(HAWKU93) 535                      does not trade
(HAYPP) 960                        does not trade
(HAYPP) 961                        does not trade
(HAYPP) 962                        does not trade
(HAYPP) 963                        does not trade
(HAYPP) 965            receives (PTEROGROM) 16         and sends to (NUMERNABIS) 1448
(HAYPP) 966            receives (SZCZEPAN89) 126       and sends to (RAFMIX) 936
(HRACHUBI) 1066                    does not trade
(HRACHUBI) 1067        receives (CIUPAKABRA997) 167    and sends to (GRYZLI83) 368
(HRACHUBI) 1068                    does not trade
(HRACHUBI) 1069        receives (NIETUTEJSZA) 443      and sends to (SIMON_99) 1317
(HRACHUBI) 1070                    does not trade
(IRONHAWK) 906                     does not trade
(IRONHAWK) 907                     does not trade
(ISKRANAPROCHY) 327                does not trade
(ISKRANAPROCHY) 328    receives (CYMBRO) 1038          and sends to (JAQJACEK) 944
(ITSTHISGUYAGAIN) 1008 receives (MRCICHY) 332          and sends to (CIUNIEK) 190
(ITSTHISGUYAGAIN) 260              does not trade
(ITSTHISGUYAGAIN) 262              does not trade
(ITSTHISGUYAGAIN) 264  receives (MRCICHY) 990          and sends to (ADMI99) 69
(ITSTHISGUYAGAIN) 265  receives (KOMIX) 773            and sends to (PROPI) 1488
(ITSTHISGUYAGAIN) 272              does not trade
(ITSTHISGUYAGAIN) 991  receives (KASZKIET) 391         and sends to (ATOJEST) 465
(JACEKBARBER) 1427                 does not trade
(JACEKBARBER) 1433                 does not trade
(JACEKBARBER) 1441     receives (PANDORZECZA) 613      and sends to (PROPI) 1490
(JACEKBARBER) 1512     receives (ALUCARD8282) 895      and sends to (JAKUBWAKIEC) 1122
(JACEKBARBER) 1513     receives (SARDO93) 627          and sends to (ELBRUUS) 884
(JACEKBARBER) 1514     receives (PIVNITZ) 385          and sends to (PANCOR) 1035
(JACEKBARBER) 1516     receives (PATT23R) 460          and sends to (KATEBASKET) 148
(JACEKBARBER) 1518     receives (BRILLOWSKI) 1257      and sends to (ALUCARD8282) 891
(JACEKBARBER) 1519                 does not trade
(JACEKBARBER) 1520     receives (SYDONIAA) 509         and sends to (PATRYKGALKA) 40
(JAGASTR) 1334                     does not trade
(JAGASTR) 1335                     does not trade
(JAGASTR) 1346                     does not trade
(JAGGA68) 553                      does not trade
(JAGGA68) 554                      does not trade
(JAGGA68) 555                      does not trade
(JAGGA68) 556                      does not trade
(JAGGA68) 557          receives (SKOTI) 1342           and sends to (TEDOKA) 251
(JAGGA68) 558                      does not trade
(JAGGA68) 559                      does not trade
(JAGGA68) 560                      does not trade
(JAGGA68) 561                      does not trade
(JAGGA68) 562                      does not trade
(JAGGA68) 563          receives (NIETUTEJSZA) 442      and sends to (BARTJ) 295
(JAGGA68) 564                      does not trade
(JAGGA68) 565                      does not trade
(JAGGA68) 566                      does not trade
(JAGGA68) 567                      does not trade
(JAJKOS) 544           receives (NIDHOG) 1368          and sends to (PATRYKGALKA) 58
(JAKUBWAKIEC) 1059     receives (UNKNOWN0) 1139        and sends to (_SLY_) 244
(JAKUBWAKIEC) 1122     receives (JACEKBARBER) 1512     and sends to (CORTUMPL) 1217
(JAKUBWAKIEC) 1246     receives (UKI24) 620            and sends to (KRZYSIEKL) 1263
(JAQJACEK) 911                     does not trade
(JAQJACEK) 912                     does not trade
(JAQJACEK) 914         receives (GOLEBIOWSKI) 249      and sends to (STASZEK) 1291
(JAQJACEK) 915         receives (KRJ_KING) 1299        and sends to (SARDO93) 631
(JAQJACEK) 916         receives (KATEBASKET) 148       and sends to (BREGORZ) 431
(JAQJACEK) 917                     does not trade
(JAQJACEK) 918                     does not trade
(JAQJACEK) 919                     does not trade
(JAQJACEK) 920                     does not trade
(JAQJACEK) 921         receives (KEROVAN14) 1381       and sends to (MAJZOWNIK) 311
(JAQJACEK) 922         receives (PATRYKGALKA) 14       and sends to (NIETUTEJSZA) 442
(JAQJACEK) 944         receives (ISKRANAPROCHY) 328    and sends to (FLIEGEN) 1240
(JAQJACEK) 946                     does not trade
(JAQJACEK) 947                     does not trade
(JAQJACEK) 948         receives (RAFAL513) 296         and sends to (PANCOR) 867
(JAREKW) 1402                      does not trade
(JAREKW) 1404                      does not trade
(JAREKW) 1405                      does not trade
(JAREKW) 1415                      does not trade
(JAREKW) 1419          receives (WINSTER) 346          and sends to (UKI24) 621
(JAREKW) 1421                      does not trade
(JAREKW) 1426                      does not trade
(JAREKW) 1431          receives (ANIASIEK) 1555        and sends to (PEPER777) 1211
(JEDREK) 530                       does not trade
(JEDREK) 532                       does not trade
(JEDREK) 533                       does not trade
(JENNY70) 682                      does not trade
(JENNY70) 683                      does not trade
(JENNY70) 684                      does not trade
(JENNY70) 685                      does not trade
(JENNY70) 686                      does not trade
(JENNY70) 687                      does not trade
(JENNY70) 688                      does not trade
(JENNY70) 689          receives (SARDO93) 625          and sends to (ANIASIEK) 1557
(JENNY70) 690                      does not trade
(JENNY70) 691                      does not trade
(JENNY70) 692                      does not trade
(JENNY70) 693                      does not trade
(JENNY70) 694                      does not trade
(JENNY70) 695                      does not trade
(JENNY70) 696                      does not trade
(JENNY70) 697                      does not trade
(JENNY70) 699                      does not trade
(JENNY70) 700                      does not trade
(JENNY70) 701                      does not trade
(JENNY70) 702                      does not trade
(JENNY70) 710                      does not trade
(JENNY70) 712                      does not trade
(JENNY70) 713                      does not trade
(JNOWACZY) 1127        receives (PATRYKGALKA) 37       and sends to (RAGI74) 973
(JNOWACZY) 1131        receives (TEDOKA) 251           and sends to (ZBAJSZEK) 1163
(JNOWACZY) 1132        receives (KAMINOINNOCENT) 278   and sends to (YOSEK) 117
(KAMINOINNOCENT) 254               does not trade
(KAMINOINNOCENT) 255               does not trade
(KAMINOINNOCENT) 256               does not trade
(KAMINOINNOCENT) 257               does not trade
(KAMINOINNOCENT) 258               does not trade
(KAMINOINNOCENT) 259               does not trade
(KAMINOINNOCENT) 266               does not trade
(KAMINOINNOCENT) 267               does not trade
(KAMINOINNOCENT) 268               does not trade
(KAMINOINNOCENT) 269               does not trade
(KAMINOINNOCENT) 270               does not trade
(KAMINOINNOCENT) 271               does not trade
(KAMINOINNOCENT) 273               does not trade
(KAMINOINNOCENT) 274               does not trade
(KAMINOINNOCENT) 275               does not trade
(KAMINOINNOCENT) 276               does not trade
(KAMINOINNOCENT) 277               does not trade
(KAMINOINNOCENT) 278   receives (SHAKQ) 171            and sends to (JNOWACZY) 1132
(KAMINOINNOCENT) 279               does not trade
(KAMINOINNOCENT) 280               does not trade
(KAMINOINNOCENT) 282               does not trade
(KARTMAN7) 71                      does not trade
(KARTMAN7) 72                      does not trade
(KARTMAN7) 74                      does not trade
(KARTMAN7) 75          receives (PANCOR) 1035          and sends to (PATT23R) 460
(KARTMAN7) 77          receives (BARTJ) 295            and sends to (ASTRIELL88) 507
(KARTMAN7) 78                      does not trade
(KARTMAN7) 79          receives (UKI24) 623            and sends to (ARAS_SWAJ) 754
(KARTMAN7) 80                      does not trade
(KARTMAN7) 81                      does not trade
(KARTMAN7) 811         receives (PANDORZECZA) 510      and sends to (FRAMZ_PL) 675
(KARTMAN7) 82          receives (MSZMM) 903            and sends to (AKKAC) 751
(KASZKIET) 1348        receives (SARDO93) 1344         and sends to (NIETUTEJSZA) 446
(KASZKIET) 1350                    does not trade
(KASZKIET) 1354                    does not trade
(KASZKIET) 388                     does not trade
(KASZKIET) 389                     does not trade
(KASZKIET) 391         receives (PANCOR) 1055          and sends to (ITSTHISGUYAGAIN) 991
(KASZKIET) 392                     does not trade
(KASZKIET) 393         receives (KRISSOS) 340          and sends to (RUDOWLOSA) 337
(KASZKIET) 394                     does not trade
(KASZKIET) 395                     does not trade
(KASZKIET) 396                     does not trade
(KASZKIET) 399                     does not trade
(KASZKIET) 401                     does not trade
(KASZKIET) 403                     does not trade
(KATEBASKET) 148       receives (JACEKBARBER) 1516     and sends to (JAQJACEK) 916
(KATEBASKET) 149                   does not trade
(KATEBASKET) 150                   does not trade
(KATEBASKET) 151                   does not trade
(KATERINAILS) 1234     receives (RUDOWLOSA) 334        and sends to (WOOL_F) 1042
(KATERINAILS) 1236     receives (BREGORZ) 432          and sends to (STACHU772) 1124
(KEROVAN14) 1016                   does not trade
(KEROVAN14) 1017                   does not trade
(KEROVAN14) 1018                   does not trade
(KEROVAN14) 1019                   does not trade
(KEROVAN14) 1020                   does not trade
(KEROVAN14) 1021                   does not trade
(KEROVAN14) 1022                   does not trade
(KEROVAN14) 1023                   does not trade
(KEROVAN14) 1024       receives (MORMAKILL) 669        and sends to (BAGESE) 954
(KEROVAN14) 1025       receives (ATRAPANTHERA) 241     and sends to (RAGI74) 979
(KEROVAN14) 1027                   does not trade
(KEROVAN14) 1370                   does not trade
(KEROVAN14) 1373       receives (KRZYSZTOF007) 1351    and sends to (KRZYSZTOF007) 1351
(KEROVAN14) 1374       receives (SANDIK) 159           and sends to (AKWAMARYNOWY) 7
(KEROVAN14) 1376                   does not trade
(KEROVAN14) 1377                   does not trade
(KEROVAN14) 1378       receives (COOL_MAX) 127         and sends to (MRCICHY) 990
(KEROVAN14) 1380                   does not trade
(KEROVAN14) 1381       receives (PIECHU) 610           and sends to (JAQJACEK) 921
(KEROVAN14) 1383                   does not trade
(KEROVAN14) 1384                   does not trade
(KERUKR) 1389                      does not trade
(KERUKR) 1391          receives (SZCZEPAN89) 136       and sends to (WUJEK2114) 1603
(KERUKR) 1392                      does not trade
(KERUKR) 1395                      does not trade
(KERUKR) 1397                      does not trade
(KERUKR) 1406                      does not trade
(KERUKR) 1411                      does not trade
(KERUKR) 1620                      does not trade
(KERUKR) 1622                      does not trade
(KERUKR) 1624                      does not trade
(KERUKR) 1629                      does not trade
(KHOMANIAC) 1129       receives (RAFMIX) 925           and sends to (AKWAMARYNOWY) 3
(KHOMANIAC) 314                    does not trade
(KHOMANIAC) 315                    does not trade
(KHOMANIAC) 316        receives (CORRAN) 199           and sends to (KLANCYG) 577
(KHOMANIAC) 317        receives (LKOPER) 1030          and sends to (RAGI74) 989
(KIDI) 644                         does not trade
(KIDI) 645             receives (PANDORZECZA) 609      and sends to (PTEROGROM) 16
(KIDI) 646             receives (MIDNIGHTJACK) 1591    and sends to (ATRAPANTHERA) 245
(KIDI) 647                         does not trade
(KIDI) 648             receives (MANKOSLAW) 813        and sends to (WOOL_F) 50
(KIDI) 649                         does not trade
(KIDI) 650                         does not trade
(KIDI) 651                         does not trade
(KIDI) 652             receives (PATT23R) 456          and sends to (FREYA2226) 1576
(KIDI) 653                         does not trade
(KIDI) 654                         does not trade
(KIDI) 655                         does not trade
(KIDI) 656             receives (FREYA2226) 1574       and sends to (PANTERA_SNIEZNA) 1616
(KIDI) 657                         does not trade
(KIDI) 658                         does not trade
(KIDI) 659                         does not trade
(KIDI) 660             receives (BARTP) 1623           and sends to (SYDONIAA) 905
(KIDI) 661                         does not trade
(KIDI) 662                         does not trade
(KIDI) 663                         does not trade
(KIDI) 664                         does not trade
(KIDI) 665                         does not trade
(KIDI) 666                         does not trade
(KIDI) 667             receives (ATRAPANTHERA) 245     and sends to (SIPIO) 1619
(KIDI) 668                         does not trade
(KIVU) 433                         does not trade
(KIVU) 434             receives (MALEKITH_86) 1412     and sends to (SARDO93) 633
(KIVU) 435                         does not trade
(KIVU) 436                         does not trade
(KIVU) 437                         does not trade
(KIVU) 439             receives (FRAMZ_PL) 675         and sends to (TAJKOON) 156
(KIVU) 681                         does not trade
(KLANCYG) 576                      does not trade
(KLANCYG) 577          receives (KHOMANIAC) 316        and sends to (UKI24) 624
(KLANCYG) 578                      does not trade
(KLANCYG) 579          receives (MORMAKILL) 419        and sends to (WUJEK2114) 1605
(KLANCYG) 580          receives (KRZYSIEKL) 1266       and sends to (RUDOWLOSA) 334
(KLANCYG) 581                      does not trade
(KLANCYG) 582                      does not trade
(KLANCYG) 583          receives (MANKOSLAW) 812        and sends to (LOMAX1983) 1218
(KLANCYG) 584                      does not trade
(KLANCYG) 585                      does not trade
(KLANCYG) 586          receives (MTNW) 1102            and sends to (RUDOWLOSA) 336
(KLANCYG) 587          receives (MORMAKILL) 411        and sends to (BRILLOWSKI) 1250
(KMET) 764                         does not trade
(KMET) 766                         does not trade
(KMET) 767                         does not trade
(KMET) 768                         does not trade
(KMET) 769                         does not trade
(KMET) 772                         does not trade
(KOMIX) 773            receives (PIOTR1) 376           and sends to (ITSTHISGUYAGAIN) 265
(KOMIX) 775                        does not trade
(KOMIX) 776            receives (ATOJEST) 467          and sends to (SYDONIAA) 1529
(KOMIX) 779                        does not trade
(KOMIX) 780                        does not trade
(KOMIX) 781                        does not trade
(KOMIX) 782                        does not trade
(KOMIX) 783                        does not trade
(KOMIX) 784                        does not trade
(KOMIX) 785                        does not trade
(KOMIX) 786                        does not trade
(KOMIX) 809                        does not trade
(KOMIX) 810            receives (SARDO93) 633          and sends to (GRZECHOO104) 1458
(KONRADSTPN) 100                   does not trade
(KONRADSTPN) 101                   does not trade
(KONRADSTPN) 102                   does not trade
(KONRADSTPN) 103                   does not trade
(KONRADSTPN) 1046                  does not trade
(KONRADSTPN) 1047                  does not trade
(KONRADSTPN) 85                    does not trade
(KONRADSTPN) 86                    does not trade
