TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: 31bc69d5463a71851532bba6f39fad7
ERRORS:
**** Item %ALHAMBRA for user (FURAN) contains item 1179 sender from the same user ((FURAN))
**** Item %BURANO for user (BAARTOSZZ) contains item 1001 sender from the same user ((BAARTOSZZ))
**** Item %BYE_BYE_BLACK_SHEEP for user (BAARTOSZZ) contains item 1014 sender from the same user ((BAARTOSZZ))
**** Item %CITADELS for user (PALMEREX) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 515.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 516.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 517.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 518.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 520.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 522.
**** Item %CITADELS for user (WARHIR) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CITADELS for user (WARHIR) is repeated in want list for 432.
**** Item %CITADELS for user (WARHIR) is repeated in want list for 433.
**** Item %CITADELS for user (WARHIR) is repeated in want list for 434.
**** Item %CRY_HAVOC for user (FURAN) is repeated in want list for 769.
**** Item %DEUS for user (BLEBOK) is repeated in want list for 970.
**** Item %ESCAPE_TALES__THE_AWAKENING for user (CZIKENPREDATOR) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ESCAPE_TALES__THE_AWAKENING for user (CZIKENPREDATOR) is repeated in want list for 796.
**** Item %HERBALISM for user (BAARTOSZZ) contains item 1009 sender from the same user ((BAARTOSZZ))
**** Item %IMPERIAL_2030 for user (NARMO) is repeated in want list for 474.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 984.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 985.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 987.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 988.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 989.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 990.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 991.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 992.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 994.
**** Item %MUNCHKIN_GLOOM for user (BAARTOSZZ) contains item 1018 sender from the same user ((BAARTOSZZ))
**** Item %MYSTERY_OF_THE_TEMPLES for user (BAARTOSZZ) contains item 1007 sender from the same user ((BAARTOSZZ))
**** Item %PACKET_ROW for user (FURAN) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PACKET_ROW for user (FURAN) is repeated in want list for 728.
**** Item %PETRICHOR for user (BAARTOSZZ) contains item 1004 sender from the same user ((BAARTOSZZ))
**** Item %PHOTOSYNTHESIS for user (LOTHEG) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PLANET_DEFENDERS for user (BAARTOSZZ) contains item 1005 sender from the same user ((BAARTOSZZ))
**** Item %ROUND_HOUSE for user (BAARTOSZZ) contains item 1002 sender from the same user ((BAARTOSZZ))
**** Item %RUTHLESS for user (BAARTOSZZ) contains item 1012 sender from the same user ((BAARTOSZZ))
**** Item %SHADOWS_IN_KYOTO for user (BAARTOSZZ) contains item 1008 sender from the same user ((BAARTOSZZ))
**** Item %SORCERER___STONES for user (BAARTOSZZ) contains item 1006 sender from the same user ((BAARTOSZZ))
**** Item %SÅ?OWNY_NINJA for user (BAARTOSZZ) contains item 1016 sender from the same user ((BAARTOSZZ))
**** Item %THE_FLOW_OF_HISTORY for user (BAARTOSZZ) contains item 1011 sender from the same user ((BAARTOSZZ))
**** Item %UE for user (KLOS_X) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %UE for user (KLOS_X) is repeated in want list for %P2 for user (KLOS_X).
**** Item %YETI for user (BAARTOSZZ) contains item 1010 sender from the same user ((BAARTOSZZ))
**** Item 1031 is repeated in want list for 211.
**** Item 1031 is repeated in want list for 212.
**** Item 1034 is repeated in want list for 668.
**** Item 1034 is repeated in want list for 670.
**** Item 1198 is repeated in want list for 211.
**** Item 1198 is repeated in want list for 212.
**** Item 1216 is repeated in want list for 211.
**** Item 1216 is repeated in want list for 212.
**** Item 1288 is repeated in want list for 891.
**** Item 211 is repeated in want list for 668.
**** Item 211 is repeated in want list for 670.
**** Item 232 is repeated in want list for 208.
**** Item 263 is repeated in want list for 308.
**** Item 299 is repeated in want list for 334.
**** Item 299 is repeated in want list for 335.
**** Item 299 is repeated in want list for 336.
**** Item 299 is repeated in want list for 337.
**** Item 667 is repeated in want list for 385.
**** Item 730 is repeated in want list for 428.
**** Unknown item 1135 (1 occurrence)
**** Unknown item 1136 (2 occurrences)
**** Unknown item 1137 (4 occurrences)
**** Unknown item 1138 (30 occurrences)
**** Unknown item 1139 (1 occurrence)
**** Unknown item 1145 (3 occurrences)
**** Unknown item 1256 (12 occurrences)
**** Unknown item 1257 (1 occurrence)
**** Unknown item 1261 (2 occurrences)
**** Unknown item 1263 (1 occurrence)
**** Unknown item 1265 (1 occurrence)
**** Unknown item 1266 (1 occurrence)
**** Unknown item 1268 (1 occurrence)
**** Unknown item 1269 (1 occurrence)
**** Unknown item 1271 (1 occurrence)
**** Unknown item 1272 (21 occurrences)
**** Unknown item 1273 (1 occurrence)
**** Unknown item 1282 (28 occurrences)
**** Unknown item 1285 (4 occurrences)
**** Unknown item 1286 (14 occurrences)
**** Unknown item 1287 (26 occurrences)
**** Unknown item 1290 (6 occurrences)
**** Unknown item 1291 (30 occurrences)
**** Unknown item 1294 (6 occurrences)
**** Unknown item 1295 (4 occurrences)
**** Unknown item 1311 (31 occurrences)
**** Unknown item 1312 (17 occurrences)
**** Unknown item 1313 (13 occurrences)
**** Unknown item 1314 (3 occurrences)
**** Unknown item 1315 (13 occurrences)
**** Unknown item 1376 (2 occurrences)
**** Unknown item 1377 (1 occurrence)
**** Unknown item 1378 (1 occurrence)
**** Unknown item 1379 (3 occurrences)
**** Unknown item 148 (31 occurrences)
**** Unknown item 150 (2 occurrences)
**** Unknown item 151 (3 occurrences)
**** Unknown item 153 (5 occurrences)
**** Unknown item 163 (61 occurrences)
**** Unknown item 369 (16 occurrences)
**** Unknown item 370 (14 occurrences)
**** Unknown item 375 (17 occurrences)
**** Unknown item 376 (40 occurrences)
**** Unknown item 378 (24 occurrences)
**** Unknown item 379 (2 occurrences)
**** Unknown item 380 (8 occurrences)
**** Unknown item 381 (55 occurrences)
**** Unknown item 387 (13 occurrences)
**** Unknown item 389 (2 occurrences)
**** Unknown item 390 (3 occurrences)
**** Unknown item 391 (3 occurrences)
**** Unknown item 395 (6 occurrences)
**** Unknown item 396 (2 occurrences)
**** Unknown item 449 (18 occurrences)
**** Unknown item 536 (5 occurrences)
**** Unknown item 537 (7 occurrences)
**** Unknown item 538 (3 occurrences)
**** Unknown item 568 (7 occurrences)
**** Unknown item 569 (11 occurrences)
**** Unknown item 570 (14 occurrences)
**** Unknown item 571 (17 occurrences)
**** Unknown item 572 (12 occurrences)
**** Unknown item 573 (9 occurrences)
**** Unknown item 574 (6 occurrences)
**** Unknown item 575 (3 occurrences)
**** Unknown item 576 (1 occurrence)
**** Unknown item 630 (33 occurrences)
**** Unknown item 631 (9 occurrences)
**** Unknown item 632 (16 occurrences)
**** Unknown item 633 (1 occurrence)

TRADE LOOPS (433 total trades):

(_AIS_) 960             receives (SOPART PL) 431
(KARRIARI) 833                      does not trade
(KARRIARI) 834          receives (BAQ87) 17              and sends to (LOMAX1983) 513
(KARRIARI) 835                      does not trade
(KARRIARI) 836          receives (MARCIND) 1254          and sends to (BAARTOSZZ) 1002
(KARRIARI) 837                      does not trade
(KARRIARI) 838                      does not trade
(KARRIARI) 839          receives (8JANEK8) 779           and sends to (JANPRADER) 861
(KARRIARI) 840          receives (JAKOBIAN87) 1240       and sends to (TUMINURE) 1105
(KARRIARI) 841          receives (SHADOWA) 1193          and sends to (CHRUSZCZOW) 1384
(KARRIARI) 844          receives (WAMPIK) 1036           and sends to (SIPIO) 610
(KARRIARI) 845                      does not trade
(KASHYA) 656                        does not trade
(KASHYA) 657            receives (BARTP) 70              and sends to (KASZKIET) 760
(KASHYA) 658                        does not trade
(KASHYA) 659                        does not trade
(KASHYA) 660                        does not trade
(KASHYA) 661                        does not trade
(KASHYA) 662                        does not trade
(KASHYA) 663                        does not trade
(KASHYA) 664                        does not trade
(KASHYA) 665                        does not trade
(KASHYA) 666                        does not trade
(KASZKIET) 743                      does not trade
(KASZKIET) 744                      does not trade
(KASZKIET) 745                      does not trade
(KASZKIET) 746                      does not trade
(KASZKIET) 748                      does not trade
(KASZKIET) 750                      does not trade
(KASZKIET) 751                      does not trade
(KASZKIET) 752          receives (MIKOLAJL) 445          and sends to (RAZUL) 342
(KASZKIET) 754                      does not trade
(KASZKIET) 756                      does not trade
(KASZKIET) 757                      does not trade
(KASZKIET) 758                      does not trade
(KASZKIET) 759          receives (WAPNIAK) 684           and sends to (SOPART PL) 447
(KASZKIET) 760          receives (KASHYA) 657            and sends to (ARMIGER) 451
(KASZKIET) 761                      does not trade
(KASZKIET) 762                      does not trade
(KASZKIET) 763                      does not trade
(KASZKIET) 804          receives (_AIS_) 966             and sends to (SANDY86) 999
(KASZKIET) 805                      does not trade
(KASZKIET) 806                      does not trade
(KASZKIET) 807          receives (LYSYPK) 412            and sends to (GRIMCLASH) 209
(KASZKIET) 922          receives (POKET) 1404            and sends to (BLEBOK) 969
(KDSZ) 737              receives (FIZOLOF) 185           and sends to (KRIONAH) 1151
(KDSZ) 738                          does not trade
(KDSZ) 739                          does not trade
(KDSZ) 740                          does not trade
(KERUKR) 1204                       does not trade
(KERUKR) 1205           receives (8RAMBO88) 403          and sends to (WARHIR) 433
(KERUKR) 1206           receives (NILDOPL) 359           and sends to (KRIONAH) 623
(KERUKR) 1207                       does not trade
(KERUKR) 1208           receives (PIRATPLANSZOWEK) 115   and sends to (ROXAS1231) 1187
(KERUKR) 1209           receives (CHAABER) 755           and sends to (MAT_EYO) 567
(KERUKR) 1213                       does not trade
(KLOS_X) 216                        does not trade
(KLOS_X) 217                        does not trade
(KLOS_X) 218                        does not trade
(KLOS_X) 219                        does not trade
(KLOS_X) 220                        does not trade
(KLOS_X) 221                        does not trade
(KLOS_X) 222                        does not trade
(KLOS_X) 223                        does not trade
(KLOS_X) 224                        does not trade
(KLOS_X) 225                        does not trade
(KLOS_X) 226                        does not trade
(KLOS_X) 229                        does not trade
(KLOS_X) 230                        does not trade
(KLOS_X) 232            receives (SYDONIAA) 96           and sends to (GRIMCLASH) 208
(KLOS_X) 234                        does not trade
(KLOS_X) 235                        does not trade
(KLOS_X) 236                        does not trade
(KLOS_X) 237                        does not trade
(KLOS_X) 238                        does not trade
(KLOS_X) 239                        does not trade
(KLOS_X) 240                        does not trade
(KLOS_X) 241                        does not trade
(KLOS_X) 242                        does not trade
(KLOS_X) 243                        does not trade
(KLOS_X) 244                        does not trade
(KLOS_X) 245                        does not trade
(KLOS_X) 246            receives (FORDY2) 441            and sends to (WARHIR) 434
(KLOS_X) 247                        does not trade
(KLOS_X) 248                        does not trade
(KLOS_X) 249                        does not trade
(KLOS_X) 250                        does not trade
(KLOS_X) 251                        does not trade
(KLOS_X) 252            receives (RAZUL) 121             and sends to (WACHOM81) 308
(KLOS_X) 253                        does not trade
(KLOS_X) 254                        does not trade
(KLOS_X) 255                        does not trade
(KLOS_X) 256                        does not trade
(KLOS_X) 258                        does not trade
(KLOS_X) 259                        does not trade
(KLOS_X) 323                        does not trade
(KMET) 1300                         does not trade
(KMET) 634                          does not trade
(KMET) 635              receives (KRIONAH) 622           and sends to (AIDRAN) 723
(KMET) 636                          does not trade
(KMET) 637                          does not trade
(KOJOTOS78) 984         receives (BRZYDALNAKIEL) 1173    and sends to (LKOPER) 1197
(KOJOTOS78) 985                     does not trade
(KOJOTOS78) 987         receives (MICZI92) 162           and sends to (FIZOLOF) 185
(KOJOTOS78) 988         receives (SHADOWA) 1189          and sends to (LKOPER) 1202
(KOJOTOS78) 989                     does not trade
(KOJOTOS78) 990                     does not trade
(KOJOTOS78) 991                     does not trade
(KOJOTOS78) 992         receives (GRIMCLASH) 210         and sends to (PTKW) 488
(KOJOTOS78) 994                     does not trade
(KONRADSTPN) 1411                   does not trade
(KONRADSTPN) 1412                   does not trade
(KONRADSTPN) 550                    does not trade
(KONRADSTPN) 551                    does not trade
(KONRADSTPN) 552                    does not trade
(KONRADSTPN) 553                    does not trade
(KONRADSTPN) 554        receives (BOGUSZO) 1317          and sends to (FINNAN) 523
(KONRADSTPN) 555                    does not trade
(KONRADSTPN) 556                    does not trade
(KONRADSTPN) 557                    does not trade
(KONRADSTPN) 558                    does not trade
(KONRADSTPN) 559                    does not trade
(KONRADSTPN) 560                    does not trade
(KONRADSTPN) 561                    does not trade
(KONRADSTPN) 562                    does not trade
(KONRADSTPN) 564                    does not trade
(KONRADSTPN) 565                    does not trade
(KONTRABAS) 1383                    does not trade
(KONTRABAS) 1389                    does not trade
(KONTRABAS) 1394                    does not trade
(KONTRABAS) 1396                    does not trade
(KONTRABAS) 1397                    does not trade
(KONTRABAS) 1398        receives (ERLONDIR) 1118         and sends to (NEKKORU) 80
(KONTRABAS) 1400                    does not trade
(KONTRABAS) 1401                    does not trade
(KONTRABAS) 733                     does not trade
(KONTRABAS) 734         receives (CORQAN) 858            and sends to (FENIKSPL) 419
(KONTRABAS) 735         receives (BLEBOK) 970            and sends to (MIKOLAJL) 445
(KONTRABAS) 736                     does not trade
(KOSHIASH) 546                      does not trade
(KOSHIASH) 547          receives (PTKW) 488              and sends to (MCARON1) 482
(KOSHIASH) 548                      does not trade
(KOSHIASH) 549                      does not trade
(KRIONAH) 1151          receives (KDSZ) 737              and sends to (BLOOD_PET) 774
(KRIONAH) 620           receives (FENIKSPL) 155          and sends to (MALEKITH_86) 25
(KRIONAH) 621                       does not trade
(KRIONAH) 622           receives (PROBBI) 1140           and sends to (KMET) 635
(KRIONAH) 623           receives (KERUKR) 1206           and sends to (KARRIARI) 830
(KRIONAH) 624                       does not trade
(KRIONAH) 625                       does not trade
(KRIONAH) 626                       does not trade
(KRIONAH) 627           receives (BOBULE) 303            and sends to (PIECHU) 649
(KRIONAH) 771           receives (LIMPINGMAN) 849        and sends to (SHADOWA) 1182
(KRYSTEK) 577                       does not trade
(KRZYSIEKL) 712                     does not trade
(KRZYSIEKL) 713                     does not trade
(KRZYSIEKL) 714                     does not trade
(KRZYSIEKL) 715                     does not trade
(KRZYSIEKL) 716                     does not trade
(KRZYSIEKL) 717                     does not trade
(KRZYSIEKL) 718                     does not trade
(KRZYSIEKL) 719                     does not trade
(KRZYSIEKL) 720                     does not trade
(KRZYSIEKL) 721                     does not trade
(KRZYSIEKL) 722                     does not trade
(KRZYSIEKL) 727                     does not trade
(KYAL) 862              receives (RAZUL) 343             and sends to (GOLONKO) 900
(KYAL) 863              receives (LYSYPK) 410            and sends to (ELPRZYBYLLO) 767
(KYAL) 865              receives (BSABIK) 1399           and sends to (RAZUL) 356
(KYAL) 890                          does not trade
(LIMPINGMAN) 847        receives (WARHIR) 432            and sends to (RAZUL) 340
(LIMPINGMAN) 848                    does not trade
(LIMPINGMAN) 849        receives (CHAABER) 753           and sends to (KRIONAH) 771
(LIMPINGMAN) 850                    does not trade
(LIMPINGMAN) 851                    does not trade
(LIMPINGMAN) 852                    does not trade
(LIMPINGMAN) 853                    does not trade
(LIMPINGMAN) 854                    does not trade
(LIMPINGMAN) 855                    does not trade
(LIMPINGMAN) 856                    does not trade
(LIMPINGMAN) 857                    does not trade
(LKOPER) 1192                       does not trade
(LKOPER) 1196                       does not trade
(LKOPER) 1197           receives (KOJOTOS78) 984         and sends to (BARTP) 50
(LKOPER) 1201                       does not trade
(LKOPER) 1202           receives (KOJOTOS78) 988         and sends to (CORABB) 1029
(LOMAX1983) 513         receives (KARRIARI) 834          and sends to (8RAMBO88) 400
(LOMAX1983) 514         receives (8RAMBO88) 401          and sends to (PIECHU) 646
(LOMAX1983) 584         receives (BORRYS) 773            and sends to (RAZUL) 338
(LOTHEG) 588                        does not trade
(LOTHEG) 589            receives (RUSS) 1381             and sends to (BARTP) 55
(LOTHEG) 590                        does not trade
(LOTHEG) 591            receives (CHRUSZCZOW) 1384       and sends to (CZAJAX) 1198
(LOTHEG) 592                        does not trade
(LOTHEG) 593            receives (ARO93) 306             and sends to (CORQAN) 859
(LOTHEG) 594                        does not trade
(LOTHEG) 595                        does not trade
(LUKASZ90) 918                      does not trade
(LUKASZ90) 919                      does not trade
(LUKASZ90) 920          receives (MARCIND) 1270          and sends to (VORONWE) 1245
(LUKASZ90) 921                      does not trade
(LYSYPK) 407                        does not trade
(LYSYPK) 408                        does not trade
(LYSYPK) 409                        does not trade
(LYSYPK) 410            receives (OMAM1234) 1052         and sends to (KYAL) 863
(LYSYPK) 411                        does not trade
(LYSYPK) 412            receives (MALEKITH_86) 3         and sends to (KASZKIET) 807
(LYSYPK) 413            receives (OMAM1234) 1050         and sends to (RAZUL) 121
(LYSYPK) 534            receives (MALAWREDNARUDA) 414    and sends to (BALIS) 1217
(MAGICPEPE) 1289                    does not trade
(MAGICPEPE) 1292                    does not trade
(MAJKOS) 167            receives (WAPNIAK) 675           and sends to (8RAMBO88) 401
(MAJKOS) 768                        does not trade
(MALAWREDNARUDA) 414    receives (NEWGATE) 741           and sends to (LYSYPK) 534
(MALAWREDNARUDA) 417    receives (GRIMCLASH) 209         and sends to (QBALDUS1) 99
(MALAWREDNARUDA) 429    receives (NEKKORU) 84            and sends to (BRZYDALNAKIEL) 1176
(MALEKITH_86) 1                     does not trade
(MALEKITH_86) 10                    does not trade
(MALEKITH_86) 11                    does not trade
(MALEKITH_86) 12        receives (MAT_EYO) 276           and sends to (NADIS) 384
(MALEKITH_86) 13        receives (ARSAGHAR) 257          and sends to (CRSUNIK) 32
(MALEKITH_86) 14                    does not trade
(MALEKITH_86) 15        receives (CRSUNIK) 448           and sends to (ZBAJSZEK) 1085
(MALEKITH_86) 16        receives (RAZUL) 342             and sends to (CRSUNIK) 263
(MALEKITH_86) 18        receives (GINET1) 326            and sends to (TOMZAQ) 691
(MALEKITH_86) 2                     does not trade
(MALEKITH_86) 20                    does not trade
(MALEKITH_86) 21                    does not trade
(MALEKITH_86) 22                    does not trade
(MALEKITH_86) 24                    does not trade
(MALEKITH_86) 25        receives (KRIONAH) 620           and sends to (POKET) 1405
(MALEKITH_86) 3         receives (JAKOBIAN87) 1244       and sends to (LYSYPK) 412
(MALEKITH_86) 5         receives (SANDY86) 995           and sends to (WAPNIAK) 675
(MALEKITH_86) 541                   does not trade
(MALEKITH_86) 542                   does not trade
(MALEKITH_86) 543                   does not trade
(MALEKITH_86) 544                   does not trade
(MALEKITH_86) 545                   does not trade
(MALEKITH_86) 6                     does not trade
(MALEKITH_86) 7                     does not trade
(MALEKITH_86) 8                     does not trade
(MARCIND) 1246                      does not trade
(MARCIND) 1249                      does not trade
(MARCIND) 1252          receives (MUNCHHAUSEN) 891       and sends to (MEFIUG) 946
(MARCIND) 1253                      does not trade
(MARCIND) 1254          receives (MUNCHHAUSEN) 893       and sends to (KARRIARI) 836
(MARCIND) 1255                      does not trade
(MARCIND) 1259                      does not trade
(MARCIND) 1270          receives (MARIOOSH) 233          and sends to (LUKASZ90) 920
(MARCIND) 1275                      does not trade
(MARCINKA2205) 597                  does not trade
(MARCINKA2205) 598                  does not trade
(MARCINKA2205) 599      receives (GOLONKO) 900           and sends to (TIKTUK) 1299
(MARCINKA2205) 600                  does not trade
(MARCINKA2205) 601                  does not trade
(MARCINKA2205) 602                  does not trade
(MARIOOSH) 227                      does not trade
(MARIOOSH) 228                      does not trade
(MARIOOSH) 231                      does not trade
(MARIOOSH) 233          receives (FENIKSPL) 456          and sends to (MARCIND) 1270
(MATGIE) 866                        does not trade
(MATGIE) 867                        does not trade
(MATGIE) 868                        does not trade
(MATGIE) 869                        does not trade
(MATGIE) 872                        does not trade
(MAT_EYO) 268                       does not trade
(MAT_EYO) 269                       does not trade
(MAT_EYO) 270                       does not trade
(MAT_EYO) 271                       does not trade
(MAT_EYO) 272                       does not trade
(MAT_EYO) 273                       does not trade
(MAT_EYO) 274                       does not trade
(MAT_EYO) 275                       does not trade
(MAT_EYO) 276           receives (CRSUNIK) 471           and sends to (MALEKITH_86) 12
(MAT_EYO) 277                       does not trade
(MAT_EYO) 278                       does not trade
(MAT_EYO) 279           receives (SZERYFGES) 596         and sends to (SANDY86) 998
(MAT_EYO) 280           receives (JAKOBIAN87) 1262       and sends to (SHILIEN) 212
(MAT_EYO) 281           receives (PIECHU) 324            and sends to (CIUNIEK) 144
(MAT_EYO) 282                       does not trade
(MAT_EYO) 283                       does not trade
(MAT_EYO) 567           receives (KERUKR) 1209           and sends to (SANDY86) 995
(MCARON1) 477                       does not trade
(MCARON1) 482           receives (KOSHIASH) 547          and sends to (MUNCHHAUSEN) 893
(MCARON1) 485                       does not trade
(MCARON1) 492           receives (GEOBURAK) 374          and sends to (WACHOM81) 309
(MEFIUG) 1054                       does not trade
(MEFIUG) 930                        does not trade
(MEFIUG) 931                        does not trade
(MEFIUG) 932            receives (NEKKORU) 85            and sends to (NIKOSIS) 460
(MEFIUG) 933                        does not trade
(MEFIUG) 934            receives (SWONICK) 821           and sends to (FINNAN) 794
(MEFIUG) 935            receives (WACHOM81) 312          and sends to (BARTG) 877
(MEFIUG) 936            receives (BOBULE) 305            and sends to (BAARTOSZZ) 1008
(MEFIUG) 937                        does not trade
(MEFIUG) 938            receives (CZAJAX) 292            and sends to (CZAJAX) 292
(MEFIUG) 939                        does not trade
(MEFIUG) 940                        does not trade
(MEFIUG) 941                        does not trade
(MEFIUG) 942                        does not trade
(MEFIUG) 943            receives (QBALDUS1) 99           and sends to (MICZI92) 162
(MEFIUG) 944                        does not trade
(MEFIUG) 945            receives (DDPAGE) 1070           and sends to (SIEPACZ) 1162
(MEFIUG) 946            receives (MARCIND) 1252          and sends to (BAARTOSZZ) 1001
(MEFIUG) 956            receives (BARTP) 58              and sends to (APIEJH) 1098
(MICZI92) 162           receives (MEFIUG) 943            and sends to (KOJOTOS78) 987
(MICZI92) 166                       does not trade
(MICZI92) 171                       does not trade
(MICZI92) 182                       does not trade
(MIKOLAJL) 183                      does not trade
(MIKOLAJL) 184                      does not trade
(MIKOLAJL) 365                      does not trade
(MIKOLAJL) 444                      does not trade
(MIKOLAJL) 445          receives (KONTRABAS) 735         and sends to (KASZKIET) 752
(MIKOLAJL) 455                      does not trade
(MINNENMIN) 1134        receives (ZBAJSZEK) 1084         and sends to (ZBAJSZEK) 1084
(MINNENMIN) 1146        receives (FINNAN) 523            and sends to (RADZISZZ) 667
(MINNENMIN) 1147                    does not trade
(MINNENMIN) 1148                    does not trade
(MINNENMIN) 1149                    does not trade
(MNOWACZY) 539                      does not trade
(MNOWACZY) 540                      does not trade
(MNOWACZY) 824                      does not trade
(MNOWACZY) 825          receives (WAMPIK) 1131           and sends to (8RAMBO88) 403
(MNOWACZY) 826          receives (RAZUL) 118             and sends to (BAARTOSZZ) 1005
(MUK83) 669             receives (GRUCHA) 846            and sends to (PUASHEY90) 1109
(MUK83) 671                         does not trade
(MUK83) 672                         does not trade
(MUNCHHAUSEN) 891       receives (CORABB) 1025           and sends to (MARCIND) 1252
(MUNCHHAUSEN) 892                   does not trade
(MUNCHHAUSEN) 893       receives (MCARON1) 482           and sends to (MARCIND) 1254
(MUNCHHAUSEN) 894                   does not trade
(MUNCHHAUSEN) 895                   does not trade
(MUNCHHAUSEN) 896                   does not trade
(MYNAHPL) 1390                      does not trade
(MYNAHPL) 1392                      does not trade
(MYNAHPL) 1393          receives (SPRYSIALDO) 286        and sends to (TOMZAQ) 687
(MYNAHPL) 1395                      does not trade
(NADIS) 382                         does not trade
(NADIS) 383                         does not trade
(NADIS) 384             receives (MALEKITH_86) 12        and sends to (BLEBOK) 971
(NAJPERSKLAKA) 678                  does not trade
(NAJPERSKLAKA) 679                  does not trade
(NAJPERSKLAKA) 681                  does not trade
(NARMO) 472                         does not trade
(NARMO) 473                         does not trade
(NARMO) 474                         does not trade
(NARMO) 475                         does not trade
(NARMO) 476                         does not trade
(NARO) 808                          does not trade
(NARO) 809                          does not trade
(NARO) 810                          does not trade
(NARO) 811              receives (SZERYFGES) 587         and sends to (RUSS) 1381
(NARO) 812                          does not trade
(NARO) 813              receives (DENINIS) 1035          and sends to (GRUCHA) 846
(NARO) 814                          does not trade
(NEKKORU) 1301                      does not trade
(NEKKORU) 75                        does not trade
(NEKKORU) 78                        does not trade
(NEKKORU) 797                       does not trade
(NEKKORU) 798                       does not trade
(NEKKORU) 799                       does not trade
(NEKKORU) 80            receives (KONTRABAS) 1398        and sends to (DEEDO72) 189
(NEKKORU) 800                       does not trade
(NEKKORU) 801                       does not trade
(NEKKORU) 802                       does not trade
(NEKKORU) 803                       does not trade
(NEKKORU) 81                        does not trade
(NEKKORU) 82                        does not trade
(NEKKORU) 83                        does not trade
(NEKKORU) 84            receives (GWOLNY) 1079           and sends to (MALAWREDNARUDA) 429
(NEKKORU) 85            receives (BLOOD_PET) 655         and sends to (MEFIUG) 932
(NEKKORU) 86                        does not trade
(NEWGATE) 741           receives (_SLY_) 316             and sends to (MALAWREDNARUDA) 414
(NEWGATE) 742                       does not trade
(NIKOSIS) 457                       does not trade
(NIKOSIS) 458                       does not trade
(NIKOSIS) 459           receives (BLOOD_PET) 774         and sends to (SOPART PL) 431
(NIKOSIS) 460           receives (MEFIUG) 932            and sends to (DENINIS) 1035
(NIKOSIS) 461                       does not trade
(NIKOSIS) 462                       does not trade
(NIKOSIS) 463                       does not trade
(NIKOSIS) 464                       does not trade
(NIKOSIS) 465                       does not trade
(NIKOSIS) 466                       does not trade
(NIKOSIS) 467                       does not trade
(NIKOSIS) 468                       does not trade
(NIKOSIS) 469                       does not trade
(NIKOSIS) 470                       does not trade
(NILDOPL) 357                       does not trade
(NILDOPL) 358           receives (SHILIEN) 212           and sends to (PALMEREX) 516
(NILDOPL) 359           receives (CORABB) 1030           and sends to (KERUKR) 1206
(NILDOPL) 360                       does not trade
(NILDOPL) 371                       does not trade
(NILDOPL) 776                       does not trade
(OMAM1234) 1050         receives (BARTP) 60              and sends to (LYSYPK) 413
(OMAM1234) 1051         receives (CACTUSSE) 1333         and sends to (CYBEROWCA) 695
(OMAM1234) 1052         receives (JACEK_PL) 904          and sends to (LYSYPK) 410
(ORZEH) 196             receives (PIRATPLANSZOWEK) 385   and sends to (RAZUL) 363
(ORZEH) 197                         does not trade
(ORZEH) 198             receives (BLEBOK) 972            and sends to (CRSUNIK) 46
(ORZEH) 199                         does not trade
(ORZEH) 200                         does not trade
(ORZEH) 201                         does not trade
(ORZEH) 202                         does not trade
(ORZEH) 203                         does not trade
(ORZEH) 204                         does not trade
(ORZEH) 205                         does not trade
(OSTRY) 1353                        does not trade
(OSTRY) 1354                        does not trade
(OSTRY) 1355                        does not trade
(OSTRY) 1356                        does not trade
(OSTRY) 1357                        does not trade
(OSTRY) 1358            receives (ZBAJSZEK) 1085         and sends to (CRSUNIK) 29
(OSTRY) 1359                        does not trade
(OSTRY) 1360                        does not trade
(OSTRY) 1361            receives (PIECHU) 649            and sends to (WAPNIAK) 673
